168|1950-06-17|1950|06|17
169|1950-06-18|1950|06|18
170|1950-06-19|1950|06|19
171|1950-06-20|1950|06|20
172|1950-06-21|1950|06|21
173|1950-06-22|1950|06|22
174|1950-06-23|1950|06|23
175|1950-06-24|1950|06|24
176|1950-06-25|1950|06|25
177|1950-06-26|1950|06|26
178|1950-06-27|1950|06|27
179|1950-06-28|1950|06|28
180|1950-06-29|1950|06|29
181|1950-06-30|1950|06|30
182|1950-07-01|1950|07|01
183|1950-07-02|1950|07|02
184|1950-07-03|1950|07|03
185|1950-07-04|1950|07|04
186|1950-07-05|1950|07|05
187|1950-07-06|1950|07|06
188|1950-07-07|1950|07|07
189|1950-07-08|1950|07|08
190|1950-07-09|1950|07|09
191|1950-07-10|1950|07|10
192|1950-07-11|1950|07|11
193|1950-07-12|1950|07|12
194|1950-07-13|1950|07|13
195|1950-07-14|1950|07|14
196|1950-07-15|1950|07|15
197|1950-07-16|1950|07|16
198|1950-07-17|1950|07|17
199|1950-07-18|1950|07|18
200|1950-07-19|1950|07|19
201|1950-07-20|1950|07|20
202|1950-07-21|1950|07|21
203|1950-07-22|1950|07|22
204|1950-07-23|1950|07|23
205|1950-07-24|1950|07|24
206|1950-07-25|1950|07|25
207|1950-07-26|1950|07|26
208|1950-07-27|1950|07|27
209|1950-07-28|1950|07|28
210|1950-07-29|1950|07|29
211|1950-07-30|1950|07|30
212|1950-07-31|1950|07|31
213|1950-08-01|1950|08|01
214|1950-08-02|1950|08|02
215|1950-08-03|1950|08|03
216|1950-08-04|1950|08|04
217|1950-08-05|1950|08|05
218|1950-08-06|1950|08|06
219|1950-08-07|1950|08|07
220|1950-08-08|1950|08|08
221|1950-08-09|1950|08|09
222|1950-08-10|1950|08|10
223|1950-08-11|1950|08|11
224|1950-08-12|1950|08|12
225|1950-08-13|1950|08|13
226|1950-08-14|1950|08|14
227|1950-08-15|1950|08|15
228|1950-08-16|1950|08|16
229|1950-08-17|1950|08|17
230|1950-08-18|1950|08|18
231|1950-08-19|1950|08|19
232|1950-08-20|1950|08|20
233|1950-08-21|1950|08|21
234|1950-08-22|1950|08|22
235|1950-08-23|1950|08|23
236|1950-08-24|1950|08|24
237|1950-08-25|1950|08|25
238|1950-08-26|1950|08|26
239|1950-08-27|1950|08|27
240|1950-08-28|1950|08|28
241|1950-08-29|1950|08|29
242|1950-08-30|1950|08|30
243|1950-08-31|1950|08|31
244|1950-09-01|1950|09|01
245|1950-09-02|1950|09|02
246|1950-09-03|1950|09|03
247|1950-09-04|1950|09|04
248|1950-09-05|1950|09|05
249|1950-09-06|1950|09|06
250|1950-09-07|1950|09|07
251|1950-09-08|1950|09|08
252|1950-09-09|1950|09|09
253|1950-09-10|1950|09|10
254|1950-09-11|1950|09|11
255|1950-09-12|1950|09|12
256|1950-09-13|1950|09|13
257|1950-09-14|1950|09|14
258|1950-09-15|1950|09|15
259|1950-09-16|1950|09|16
260|1950-09-17|1950|09|17
261|1950-09-18|1950|09|18
262|1950-09-19|1950|09|19
263|1950-09-20|1950|09|20
264|1950-09-21|1950|09|21
265|1950-09-22|1950|09|22
266|1950-09-23|1950|09|23
267|1950-09-24|1950|09|24
268|1950-09-25|1950|09|25
269|1950-09-26|1950|09|26
270|1950-09-27|1950|09|27
271|1950-09-28|1950|09|28
272|1950-09-29|1950|09|29
273|1950-09-30|1950|09|30
274|1950-10-01|1950|10|01
275|1950-10-02|1950|10|02
276|1950-10-03|1950|10|03
277|1950-10-04|1950|10|04
278|1950-10-05|1950|10|05
279|1950-10-06|1950|10|06
280|1950-10-07|1950|10|07
281|1950-10-08|1950|10|08
282|1950-10-09|1950|10|09
283|1950-10-10|1950|10|10
284|1950-10-11|1950|10|11
285|1950-10-12|1950|10|12
286|1950-10-13|1950|10|13
287|1950-10-14|1950|10|14
288|1950-10-15|1950|10|15
289|1950-10-16|1950|10|16
290|1950-10-17|1950|10|17
291|1950-10-18|1950|10|18
292|1950-10-19|1950|10|19
293|1950-10-20|1950|10|20
294|1950-10-21|1950|10|21
295|1950-10-22|1950|10|22
296|1950-10-23|1950|10|23
297|1950-10-24|1950|10|24
298|1950-10-25|1950|10|25
299|1950-10-26|1950|10|26
300|1950-10-27|1950|10|27
301|1950-10-28|1950|10|28
302|1950-10-29|1950|10|29
303|1950-10-30|1950|10|30
304|1950-10-31|1950|10|31
305|1950-11-01|1950|11|01
306|1950-11-02|1950|11|02
307|1950-11-03|1950|11|03
308|1950-11-04|1950|11|04
309|1950-11-05|1950|11|05
310|1950-11-06|1950|11|06
311|1950-11-07|1950|11|07
312|1950-11-08|1950|11|08
313|1950-11-09|1950|11|09
314|1950-11-10|1950|11|10
315|1950-11-11|1950|11|11
316|1950-11-12|1950|11|12
317|1950-11-13|1950|11|13
318|1950-11-14|1950|11|14
319|1950-11-15|1950|11|15
320|1950-11-16|1950|11|16
321|1950-11-17|1950|11|17
322|1950-11-18|1950|11|18
323|1950-11-19|1950|11|19
324|1950-11-20|1950|11|20
325|1950-11-21|1950|11|21
326|1950-11-22|1950|11|22
327|1950-11-23|1950|11|23
328|1950-11-24|1950|11|24
329|1950-11-25|1950|11|25
330|1950-11-26|1950|11|26
331|1950-11-27|1950|11|27
332|1950-11-28|1950|11|28
333|1950-11-29|1950|11|29
334|1950-11-30|1950|11|30
335|1950-12-01|1950|12|01
336|1950-12-02|1950|12|02
337|1950-12-03|1950|12|03
338|1950-12-04|1950|12|04
339|1950-12-05|1950|12|05
340|1950-12-06|1950|12|06
341|1950-12-07|1950|12|07
342|1950-12-08|1950|12|08
343|1950-12-09|1950|12|09
344|1950-12-10|1950|12|10
345|1950-12-11|1950|12|11
346|1950-12-12|1950|12|12
347|1950-12-13|1950|12|13
348|1950-12-14|1950|12|14
349|1950-12-15|1950|12|15
350|1950-12-16|1950|12|16
351|1950-12-17|1950|12|17
352|1950-12-18|1950|12|18
353|1950-12-19|1950|12|19
354|1950-12-20|1950|12|20
355|1950-12-21|1950|12|21
356|1950-12-22|1950|12|22
357|1950-12-23|1950|12|23
358|1950-12-24|1950|12|24
359|1950-12-25|1950|12|25
360|1950-12-26|1950|12|26
361|1950-12-27|1950|12|27
362|1950-12-28|1950|12|28
363|1950-12-29|1950|12|29
364|1950-12-30|1950|12|30
365|1950-12-31|1950|12|31
366|1951-01-01|1951|01|01
367|1951-01-02|1951|01|02
368|1951-01-03|1951|01|03
369|1951-01-04|1951|01|04
370|1951-01-05|1951|01|05
371|1951-01-06|1951|01|06
372|1951-01-07|1951|01|07
373|1951-01-08|1951|01|08
374|1951-01-09|1951|01|09
375|1951-01-10|1951|01|10
376|1951-01-11|1951|01|11
377|1951-01-12|1951|01|12
378|1951-01-13|1951|01|13
379|1951-01-14|1951|01|14
380|1951-01-15|1951|01|15
381|1951-01-16|1951|01|16
382|1951-01-17|1951|01|17
383|1951-01-18|1951|01|18
384|1951-01-19|1951|01|19
385|1951-01-20|1951|01|20
386|1951-01-21|1951|01|21
387|1951-01-22|1951|01|22
388|1951-01-23|1951|01|23
389|1951-01-24|1951|01|24
390|1951-01-25|1951|01|25
391|1951-01-26|1951|01|26
392|1951-01-27|1951|01|27
393|1951-01-28|1951|01|28
394|1951-01-29|1951|01|29
395|1951-01-30|1951|01|30
396|1951-01-31|1951|01|31
397|1951-02-01|1951|02|01
398|1951-02-02|1951|02|02
399|1951-02-03|1951|02|03
400|1951-02-04|1951|02|04
401|1951-02-05|1951|02|05
402|1951-02-06|1951|02|06
403|1951-02-07|1951|02|07
404|1951-02-08|1951|02|08
405|1951-02-09|1951|02|09
406|1951-02-10|1951|02|10
407|1951-02-11|1951|02|11
408|1951-02-12|1951|02|12
409|1951-02-13|1951|02|13
410|1951-02-14|1951|02|14
411|1951-02-15|1951|02|15
412|1951-02-16|1951|02|16
413|1951-02-17|1951|02|17
414|1951-02-18|1951|02|18
415|1951-02-19|1951|02|19
416|1951-02-20|1951|02|20
417|1951-02-21|1951|02|21
418|1951-02-22|1951|02|22
419|1951-02-23|1951|02|23
420|1951-02-24|1951|02|24
421|1951-02-25|1951|02|25
422|1951-02-26|1951|02|26
423|1951-02-27|1951|02|27
424|1951-02-28|1951|02|28
425|1951-03-01|1951|03|01
426|1951-03-02|1951|03|02
427|1951-03-03|1951|03|03
428|1951-03-04|1951|03|04
429|1951-03-05|1951|03|05
430|1951-03-06|1951|03|06
431|1951-03-07|1951|03|07
432|1951-03-08|1951|03|08
433|1951-03-09|1951|03|09
434|1951-03-10|1951|03|10
435|1951-03-11|1951|03|11
436|1951-03-12|1951|03|12
437|1951-03-13|1951|03|13
438|1951-03-14|1951|03|14
439|1951-03-15|1951|03|15
440|1951-03-16|1951|03|16
441|1951-03-17|1951|03|17
442|1951-03-18|1951|03|18
443|1951-03-19|1951|03|19
444|1951-03-20|1951|03|20
445|1951-03-21|1951|03|21
446|1951-03-22|1951|03|22
447|1951-03-23|1951|03|23
448|1951-03-24|1951|03|24
449|1951-03-25|1951|03|25
450|1951-03-26|1951|03|26
451|1951-03-27|1951|03|27
452|1951-03-28|1951|03|28
453|1951-03-29|1951|03|29
454|1951-03-30|1951|03|30
455|1951-03-31|1951|03|31
456|1951-04-01|1951|04|01
457|1951-04-02|1951|04|02
458|1951-04-03|1951|04|03
459|1951-04-04|1951|04|04
460|1951-04-05|1951|04|05
461|1951-04-06|1951|04|06
462|1951-04-07|1951|04|07
463|1951-04-08|1951|04|08
464|1951-04-09|1951|04|09
465|1951-04-10|1951|04|10
466|1951-04-11|1951|04|11
467|1951-04-12|1951|04|12
468|1951-04-13|1951|04|13
469|1951-04-14|1951|04|14
470|1951-04-15|1951|04|15
471|1951-04-16|1951|04|16
472|1951-04-17|1951|04|17
473|1951-04-18|1951|04|18
474|1951-04-19|1951|04|19
475|1951-04-20|1951|04|20
476|1951-04-21|1951|04|21
477|1951-04-22|1951|04|22
478|1951-04-23|1951|04|23
479|1951-04-24|1951|04|24
480|1951-04-25|1951|04|25
481|1951-04-26|1951|04|26
482|1951-04-27|1951|04|27
483|1951-04-28|1951|04|28
484|1951-04-29|1951|04|29
485|1951-04-30|1951|04|30
486|1951-05-01|1951|05|01
487|1951-05-02|1951|05|02
488|1951-05-03|1951|05|03
489|1951-05-04|1951|05|04
490|1951-05-05|1951|05|05
491|1951-05-06|1951|05|06
492|1951-05-07|1951|05|07
493|1951-05-08|1951|05|08
494|1951-05-09|1951|05|09
495|1951-05-10|1951|05|10
496|1951-05-11|1951|05|11
497|1951-05-12|1951|05|12
498|1951-05-13|1951|05|13
499|1951-05-14|1951|05|14
500|1951-05-15|1951|05|15
501|1951-05-16|1951|05|16
502|1951-05-17|1951|05|17
503|1951-05-18|1951|05|18
504|1951-05-19|1951|05|19
505|1951-05-20|1951|05|20
506|1951-05-21|1951|05|21
507|1951-05-22|1951|05|22
508|1951-05-23|1951|05|23
509|1951-05-24|1951|05|24
510|1951-05-25|1951|05|25
511|1951-05-26|1951|05|26
512|1951-05-27|1951|05|27
513|1951-05-28|1951|05|28
514|1951-05-29|1951|05|29
515|1951-05-30|1951|05|30
516|1951-05-31|1951|05|31
517|1951-06-01|1951|06|01
518|1951-06-02|1951|06|02
519|1951-06-03|1951|06|03
520|1951-06-04|1951|06|04
521|1951-06-05|1951|06|05
522|1951-06-06|1951|06|06
523|1951-06-07|1951|06|07
524|1951-06-08|1951|06|08
525|1951-06-09|1951|06|09
526|1951-06-10|1951|06|10
527|1951-06-11|1951|06|11
528|1951-06-12|1951|06|12
529|1951-06-13|1951|06|13
530|1951-06-14|1951|06|14
531|1951-06-15|1951|06|15
532|1951-06-16|1951|06|16
533|1951-06-17|1951|06|17
534|1951-06-18|1951|06|18
535|1951-06-19|1951|06|19
536|1951-06-20|1951|06|20
537|1951-06-21|1951|06|21
538|1951-06-22|1951|06|22
539|1951-06-23|1951|06|23
540|1951-06-24|1951|06|24
541|1951-06-25|1951|06|25
542|1951-06-26|1951|06|26
543|1951-06-27|1951|06|27
544|1951-06-28|1951|06|28
545|1951-06-29|1951|06|29
546|1951-06-30|1951|06|30
547|1951-07-01|1951|07|01
548|1951-07-02|1951|07|02
549|1951-07-03|1951|07|03
550|1951-07-04|1951|07|04
551|1951-07-05|1951|07|05
552|1951-07-06|1951|07|06
553|1951-07-07|1951|07|07
554|1951-07-08|1951|07|08
555|1951-07-09|1951|07|09
556|1951-07-10|1951|07|10
557|1951-07-11|1951|07|11
558|1951-07-12|1951|07|12
559|1951-07-13|1951|07|13
560|1951-07-14|1951|07|14
561|1951-07-15|1951|07|15
562|1951-07-16|1951|07|16
563|1951-07-17|1951|07|17
564|1951-07-18|1951|07|18
565|1951-07-19|1951|07|19
566|1951-07-20|1951|07|20
567|1951-07-21|1951|07|21
568|1951-07-22|1951|07|22
569|1951-07-23|1951|07|23
570|1951-07-24|1951|07|24
571|1951-07-25|1951|07|25
572|1951-07-26|1951|07|26
573|1951-07-27|1951|07|27
574|1951-07-28|1951|07|28
575|1951-07-29|1951|07|29
576|1951-07-30|1951|07|30
577|1951-07-31|1951|07|31
578|1951-08-01|1951|08|01
579|1951-08-02|1951|08|02
580|1951-08-03|1951|08|03
581|1951-08-04|1951|08|04
582|1951-08-05|1951|08|05
583|1951-08-06|1951|08|06
584|1951-08-07|1951|08|07
585|1951-08-08|1951|08|08
586|1951-08-09|1951|08|09
587|1951-08-10|1951|08|10
588|1951-08-11|1951|08|11
589|1951-08-12|1951|08|12
590|1951-08-13|1951|08|13
591|1951-08-14|1951|08|14
592|1951-08-15|1951|08|15
593|1951-08-16|1951|08|16
594|1951-08-17|1951|08|17
595|1951-08-18|1951|08|18
596|1951-08-19|1951|08|19
597|1951-08-20|1951|08|20
598|1951-08-21|1951|08|21
599|1951-08-22|1951|08|22
600|1951-08-23|1951|08|23
601|1951-08-24|1951|08|24
602|1951-08-25|1951|08|25
603|1951-08-26|1951|08|26
604|1951-08-27|1951|08|27
605|1951-08-28|1951|08|28
606|1951-08-29|1951|08|29
607|1951-08-30|1951|08|30
608|1951-08-31|1951|08|31
609|1951-09-01|1951|09|01
610|1951-09-02|1951|09|02
611|1951-09-03|1951|09|03
612|1951-09-04|1951|09|04
613|1951-09-05|1951|09|05
614|1951-09-06|1951|09|06
615|1951-09-07|1951|09|07
616|1951-09-08|1951|09|08
617|1951-09-09|1951|09|09
618|1951-09-10|1951|09|10
619|1951-09-11|1951|09|11
620|1951-09-12|1951|09|12
621|1951-09-13|1951|09|13
622|1951-09-14|1951|09|14
623|1951-09-15|1951|09|15
624|1951-09-16|1951|09|16
625|1951-09-17|1951|09|17
626|1951-09-18|1951|09|18
627|1951-09-19|1951|09|19
628|1951-09-20|1951|09|20
629|1951-09-21|1951|09|21
630|1951-09-22|1951|09|22
631|1951-09-23|1951|09|23
632|1951-09-24|1951|09|24
633|1951-09-25|1951|09|25
634|1951-09-26|1951|09|26
635|1951-09-27|1951|09|27
636|1951-09-28|1951|09|28
637|1951-09-29|1951|09|29
638|1951-09-30|1951|09|30
639|1951-10-01|1951|10|01
640|1951-10-02|1951|10|02
641|1951-10-03|1951|10|03
642|1951-10-04|1951|10|04
643|1951-10-05|1951|10|05
644|1951-10-06|1951|10|06
645|1951-10-07|1951|10|07
646|1951-10-08|1951|10|08
647|1951-10-09|1951|10|09
648|1951-10-10|1951|10|10
649|1951-10-11|1951|10|11
650|1951-10-12|1951|10|12
651|1951-10-13|1951|10|13
652|1951-10-14|1951|10|14
653|1951-10-15|1951|10|15
654|1951-10-16|1951|10|16
655|1951-10-17|1951|10|17
656|1951-10-18|1951|10|18
657|1951-10-19|1951|10|19
658|1951-10-20|1951|10|20
659|1951-10-21|1951|10|21
660|1951-10-22|1951|10|22
661|1951-10-23|1951|10|23
662|1951-10-24|1951|10|24
663|1951-10-25|1951|10|25
664|1951-10-26|1951|10|26
665|1951-10-27|1951|10|27
666|1951-10-28|1951|10|28
667|1951-10-29|1951|10|29
668|1951-10-30|1951|10|30
669|1951-10-31|1951|10|31
670|1951-11-01|1951|11|01
671|1951-11-02|1951|11|02
672|1951-11-03|1951|11|03
673|1951-11-04|1951|11|04
674|1951-11-05|1951|11|05
675|1951-11-06|1951|11|06
676|1951-11-07|1951|11|07
677|1951-11-08|1951|11|08
678|1951-11-09|1951|11|09
679|1951-11-10|1951|11|10
680|1951-11-11|1951|11|11
681|1951-11-12|1951|11|12
682|1951-11-13|1951|11|13
683|1951-11-14|1951|11|14
684|1951-11-15|1951|11|15
685|1951-11-16|1951|11|16
686|1951-11-17|1951|11|17
687|1951-11-18|1951|11|18
688|1951-11-19|1951|11|19
689|1951-11-20|1951|11|20
690|1951-11-21|1951|11|21
691|1951-11-22|1951|11|22
692|1951-11-23|1951|11|23
693|1951-11-24|1951|11|24
694|1951-11-25|1951|11|25
695|1951-11-26|1951|11|26
696|1951-11-27|1951|11|27
697|1951-11-28|1951|11|28
698|1951-11-29|1951|11|29
699|1951-11-30|1951|11|30
700|1951-12-01|1951|12|01
701|1951-12-02|1951|12|02
702|1951-12-03|1951|12|03
703|1951-12-04|1951|12|04
704|1951-12-05|1951|12|05
705|1951-12-06|1951|12|06
706|1951-12-07|1951|12|07
707|1951-12-08|1951|12|08
708|1951-12-09|1951|12|09
709|1951-12-10|1951|12|10
710|1951-12-11|1951|12|11
711|1951-12-12|1951|12|12
712|1951-12-13|1951|12|13
713|1951-12-14|1951|12|14
714|1951-12-15|1951|12|15
715|1951-12-16|1951|12|16
716|1951-12-17|1951|12|17
717|1951-12-18|1951|12|18
718|1951-12-19|1951|12|19
719|1951-12-20|1951|12|20
720|1951-12-21|1951|12|21
721|1951-12-22|1951|12|22
722|1951-12-23|1951|12|23
723|1951-12-24|1951|12|24
724|1951-12-25|1951|12|25
725|1951-12-26|1951|12|26
726|1951-12-27|1951|12|27
727|1951-12-28|1951|12|28
728|1951-12-29|1951|12|29
729|1951-12-30|1951|12|30
730|1951-12-31|1951|12|31
731|1952-01-01|1952|01|01
732|1952-01-02|1952|01|02
733|1952-01-03|1952|01|03
734|1952-01-04|1952|01|04
735|1952-01-05|1952|01|05
736|1952-01-06|1952|01|06
737|1952-01-07|1952|01|07
738|1952-01-08|1952|01|08
739|1952-01-09|1952|01|09
740|1952-01-10|1952|01|10
741|1952-01-11|1952|01|11
742|1952-01-12|1952|01|12
743|1952-01-13|1952|01|13
744|1952-01-14|1952|01|14
745|1952-01-15|1952|01|15
746|1952-01-16|1952|01|16
747|1952-01-17|1952|01|17
748|1952-01-18|1952|01|18
749|1952-01-19|1952|01|19
750|1952-01-20|1952|01|20
751|1952-01-21|1952|01|21
752|1952-01-22|1952|01|22
753|1952-01-23|1952|01|23
754|1952-01-24|1952|01|24
755|1952-01-25|1952|01|25
756|1952-01-26|1952|01|26
757|1952-01-27|1952|01|27
758|1952-01-28|1952|01|28
759|1952-01-29|1952|01|29
760|1952-01-30|1952|01|30
761|1952-01-31|1952|01|31
762|1952-02-01|1952|02|01
763|1952-02-02|1952|02|02
764|1952-02-03|1952|02|03
765|1952-02-04|1952|02|04
766|1952-02-05|1952|02|05
767|1952-02-06|1952|02|06
768|1952-02-07|1952|02|07
769|1952-02-08|1952|02|08
770|1952-02-09|1952|02|09
771|1952-02-10|1952|02|10
772|1952-02-11|1952|02|11
773|1952-02-12|1952|02|12
774|1952-02-13|1952|02|13
775|1952-02-14|1952|02|14
776|1952-02-15|1952|02|15
777|1952-02-16|1952|02|16
778|1952-02-17|1952|02|17
779|1952-02-18|1952|02|18
780|1952-02-19|1952|02|19
781|1952-02-20|1952|02|20
782|1952-02-21|1952|02|21
783|1952-02-22|1952|02|22
784|1952-02-23|1952|02|23
785|1952-02-24|1952|02|24
786|1952-02-25|1952|02|25
787|1952-02-26|1952|02|26
788|1952-02-27|1952|02|27
789|1952-02-28|1952|02|28
790|1952-03-01|1952|03|01
791|1952-03-02|1952|03|02
792|1952-03-03|1952|03|03
793|1952-03-04|1952|03|04
794|1952-03-05|1952|03|05
795|1952-03-06|1952|03|06
796|1952-03-07|1952|03|07
797|1952-03-08|1952|03|08
798|1952-03-09|1952|03|09
799|1952-03-10|1952|03|10
800|1952-03-11|1952|03|11
801|1952-03-12|1952|03|12
802|1952-03-13|1952|03|13
803|1952-03-14|1952|03|14
804|1952-03-15|1952|03|15
805|1952-03-16|1952|03|16
806|1952-03-17|1952|03|17
807|1952-03-18|1952|03|18
808|1952-03-19|1952|03|19
809|1952-03-20|1952|03|20
810|1952-03-21|1952|03|21
811|1952-03-22|1952|03|22
812|1952-03-23|1952|03|23
813|1952-03-24|1952|03|24
814|1952-03-25|1952|03|25
815|1952-03-26|1952|03|26
816|1952-03-27|1952|03|27
817|1952-03-28|1952|03|28
818|1952-03-29|1952|03|29
819|1952-03-30|1952|03|30
820|1952-03-31|1952|03|31
821|1952-04-01|1952|04|01
822|1952-04-02|1952|04|02
823|1952-04-03|1952|04|03
824|1952-04-04|1952|04|04
825|1952-04-05|1952|04|05
826|1952-04-06|1952|04|06
827|1952-04-07|1952|04|07
828|1952-04-08|1952|04|08
829|1952-04-09|1952|04|09
830|1952-04-10|1952|04|10
831|1952-04-11|1952|04|11
832|1952-04-12|1952|04|12
833|1952-04-13|1952|04|13
834|1952-04-14|1952|04|14
835|1952-04-15|1952|04|15
836|1952-04-16|1952|04|16
837|1952-04-17|1952|04|17
838|1952-04-18|1952|04|18
839|1952-04-19|1952|04|19
840|1952-04-20|1952|04|20
841|1952-04-21|1952|04|21
842|1952-04-22|1952|04|22
843|1952-04-23|1952|04|23
844|1952-04-24|1952|04|24
845|1952-04-25|1952|04|25
846|1952-04-26|1952|04|26
847|1952-04-27|1952|04|27
848|1952-04-28|1952|04|28
849|1952-04-29|1952|04|29
850|1952-04-30|1952|04|30
851|1952-05-01|1952|05|01
852|1952-05-02|1952|05|02
853|1952-05-03|1952|05|03
854|1952-05-04|1952|05|04
855|1952-05-05|1952|05|05
856|1952-05-06|1952|05|06
857|1952-05-07|1952|05|07
858|1952-05-08|1952|05|08
859|1952-05-09|1952|05|09
860|1952-05-10|1952|05|10
861|1952-05-11|1952|05|11
862|1952-05-12|1952|05|12
863|1952-05-13|1952|05|13
864|1952-05-14|1952|05|14
865|1952-05-15|1952|05|15
866|1952-05-16|1952|05|16
867|1952-05-17|1952|05|17
868|1952-05-18|1952|05|18
869|1952-05-19|1952|05|19
870|1952-05-20|1952|05|20
871|1952-05-21|1952|05|21
872|1952-05-22|1952|05|22
873|1952-05-23|1952|05|23
874|1952-05-24|1952|05|24
875|1952-05-25|1952|05|25
